id,hits,lengthTell,shortTell,lengthRatio,keywordTell,keywordWord,keywordAll,selfDefeat,recallOnly,stemWords,underTagged,tagCount,stemPreview
"dp-700-011","1","","","1.07","Y","pipelines","pipelines","","","48","","4","A Fabric administrator must grant a data engineering team read and write access "
"dp-700-012","1","","","1.04","Y","longer","longer|referenced","","","41","","4","A data engineer must remove old rows from a Delta table in a Fabric lakehouse an"
"dp-700-008","1","","","1.02","Y","throttling","throttling","","","48","","4","After a Spark job runs daily, a Fabric capacity reports sustained smoothing-rela"
"dp-700-013","1","","","1.02","Y","incrementally","incrementally","","","43","","4","A streaming pipeline lands JSON events from an Eventstream into a KQL database. "
"dp-700-016","1","","","1.02","Y","statistics","statistics","","","44","","4","A query against a Warehouse joins a 2-billion-row fact table to a date dimension"
"dp-700-014","1","","","1.01","Y","distributed","distributed|compute","","","46","","4","A team wants to ingest a large set of Parquet files from ADLS Gen2 into a Fabric"
"dp-700-002","1","","","0.99","Y","dml","dml","","","49","","4","An analytics team must run T-SQL DDL and DML such as MERGE, CREATE PROCEDURE, an"
"dp-700-015","1","","","0.99","Y","lookup","lookup|once","","","45","","4","A Data Pipeline must copy data from 40 source tables into a lakehouse, where the"
"dp-700-010","1","","","0.98","Y","directly","directly","","","54","","4","A semantic model on a 1.5-billion-row Delta table in a lakehouse must serve inte"
"dp-700-006","1","","","0.97","Y","optimization","optimization","","","49","","4","A Power BI report in Direct Lake mode on a 200-million-row Delta table in a Fabr"
"dp-700-009","1","","","0.97","Y","read-only","read-only","","","41","","4","A team needs to make an Azure SQL Database queryable inside Fabric with near-rea"
"dp-700-007","1","","","0.95","Y","development","development|test|production","","","37","","4","A development workspace contains lakehouses, notebooks, and reports that must be"
"dp-700-004","1","","","0.94","Y","microsoft","microsoft|entra|service|principal","","","53","","4","A Fabric workspace pipeline must read from an Azure Data Lake Storage Gen2 accou"
"dp-700-001","0","","","1.03","","","","","","55","","4","A team has a curated Delta table in ADLS Gen2 that other Microsoft Fabric worksp"
"dp-700-005","0","","","1","","","","","","48","","4","A team must ingest a high-volume IoT telemetry stream from Azure Event Hubs into"
"dp-700-003","0","","","0.99","","","","","","48","","4","A Dataflow Gen2 ingests several large CSV files, applies multiple Power Query me"
